network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
tobacco,equalize,340,0.0029774752787144147,0.0001,1000,289,1229,4.252595155709343,0.7603559875105932,0.23716589494069232,2268552731,0.7691730103806228,0.055733811896740815,16118.408,6478.758850410915,0.8649757785467128,0.0230205970965897,1000
tobacco,equalize,341,0.07876333781656017,0.0001,1000,289,1229,4.252595155709343,0.7294309098741205,0.23679650847166317,4065192871,0.8054186851211073,0.0480086499573657,17200.049,6946.6850345735875,0.8961487889273356,0.016908597464358282,1000
tobacco,equalize,342,0.07277140115895402,0.0001,1000,289,1229,4.252595155709343,0.7311483440837206,0.234958151327247,194593390,0.8042629757785467,0.051003817805745484,16964.26,6981.222422248767,0.9116228373702422,0.016045748979279975,1000
tobacco,equalize,343,0.01878866165204801,0.0001,1000,289,1229,4.252595155709343,0.7543703069702489,0.2384193423868756,3314961392,0.7760380622837371,0.05608035337796802,16128.688,6900.473129290778,0.8727543252595156,0.022172340787936173,1000
tobacco,equalize,344,0.05671627203762097,0.0001,1000,289,1229,4.252595155709343,0.7386825308786225,0.23489784402911706,990503847,0.7894256055363322,0.052528152972969484,17140.52,6931.861435470314,0.8903737024221453,0.01836684297474223,1000
tobacco,equalize,345,0.06420170467632295,0.0001,1000,289,1229,4.252595155709343,0.7446231639642887,0.23483721958920567,3566368274,0.8012076124567473,0.0559873356280346,16631.35,6825.63645270421,0.9029757785467128,0.015745696357588018,1000
tobacco,equalize,346,0.08770330744168864,0.0001,1000,289,1229,4.252595155709343,0.7274882383911301,0.23617722882555792,3819985186,0.7982733564013841,0.0498427370937027,17757.15,7001.024287815221,0.9049896193771626,0.01734228831743795,1000
tobacco,equalize,347,0.09525098416626034,0.0001,1000,289,1229,4.252595155709343,0.7202919075063138,0.23611379734293453,3961502395,0.7987716262975779,0.04912941261883612,16872.112,6687.760552431785,0.9045363321799308,0.021142240130728494,1000
tobacco,equalize,348,0.0006252074966180744,0.0001,1000,289,1229,4.252595155709343,0.7613132459225015,0.23497312210774274,3784551439,0.7715501730103806,0.054725965342051305,15443.49,6641.7315968431385,0.8656920415224914,0.022647743351320377,1000
tobacco,equalize,349,0.03759625047688645,0.0001,1000,289,1229,4.252595155709343,0.7459858494682993,0.23470354651836764,3391568161,0.7829342560553634,0.053716552422254066,16400.622,6687.358302811823,0.886,0.021176509752586798,1000
tobacco,equalize,350,0.08200513052303167,0.0001,1000,289,1229,4.252595155709343,0.7303881682860288,0.235476780977759,2567066332,0.8006124567474049,0.048186021534028525,17351.132,7096.504567436815,0.8948858131487889,0.018720454349479606,1000
tobacco,equalize,351,0.0258768747236373,0.0001,1000,289,1229,4.252595155709343,0.7511888304836126,0.23684905533499134,1131931097,0.7790934256055364,0.06128092027182519,16065.412,7137.088696612879,0.8769273356401384,0.02356748541966635,1000
tobacco,equalize,352,0.015353149565052616,0.0001,1000,289,1229,4.252595155709343,0.7581148766403608,0.2393065215704337,3306717825,0.7747716262975779,0.05668714710563857,15839.812,6957.433217907138,0.871961937716263,0.021642239414506312,1000
tobacco,equalize,353,0.09171403026558568,0.0001,1000,289,1229,4.252595155709343,0.72875519805395,0.23608275793721936,593691955,0.8038235294117647,0.04663040054651512,17319.641,7025.383616221547,0.9062283737024222,0.018348276779092402,1000
tobacco,equalize,354,0.09257729307828727,0.0001,1000,289,1229,4.252595155709343,0.7216714858058285,0.23546173341894455,2392173823,0.8031314878892734,0.04975012040807534,17474.908,7001.566454326515,0.9058823529411765,0.01502896269771995,1000
tobacco,equalize,355,0.077374888028268,0.0001,1000,289,1229,4.252595155709343,0.7324096728147058,0.23547610226364618,869074065,0.7970380622837371,0.05681459239529903,17071.21,6867.033915067749,0.8968096885813148,0.02014132079148522,1000
tobacco,equalize,356,0.06335326840538945,0.0001,1000,289,1229,4.252595155709343,0.7326518028836002,0.2346245208322058,3417871985,0.7902629757785467,0.05296167087259898,17024.3,6519.200309138437,0.8941245674740484,0.018325530150824516,1000
tobacco,equalize,357,0.058830090772409374,0.0001,1000,289,1229,4.252595155709343,0.7418471145697546,0.2350731376103003,4039520922,0.7933529411764706,0.054217011107062264,16977.931,7018.880329462691,0.8973667820069204,0.018087125263980427,1000
tobacco,equalize,358,0.02158865064310488,0.0001,1000,289,1229,4.252595155709343,0.7549108764263854,0.2369820213587556,2095793275,0.7764982698961937,0.058218815669970156,15845.988,6755.197444217774,0.8689307958477509,0.020715115763877575,1000
tobacco,equalize,359,0.09259359829791389,0.0001,1000,289,1229,4.252595155709343,0.7352307696639179,0.235487869313046,2176619744,0.7956678200692041,0.04960915074250264,16793.863,6757.824005811668,0.8992802768166089,0.017414735632600327,1000
tobacco,equalize,360,0.05136143129510136,0.0001,1000,289,1229,4.252595155709343,0.7372973216472728,0.23774138774996745,3038078646,0.7901107266435986,0.05470137918680414,17065.14,7026.480234860898,0.8890138408304498,0.01778081502471079,1000
tobacco,equalize,361,0.06383980772217272,0.0001,1000,289,1229,4.252595155709343,0.7380349737176257,0.23672388836746872,1244585791,0.7886678200692041,0.05055111151468716,16513.329,6862.296584028277,0.8760484429065745,0.015985881923500846,1000
