network,method,variant_index,proportion_edges,uncertainty,n_experiments,n_agents,n_edges,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,variation_seed,mean_share_of_correct_agents_at_convergence,std_share_of_correct_agents_at_convergence,mean_convergence_step,std_convergence_step,mean_proportion_reached_by_truth,std_proportion_reached_by_truth,n_runs
ego,equalize,16,0.020860837784542608,0.0001,1000,503,2933,5.831013916500994,0.9165965678821717,0.5934296118382835,1738309254,0.9032405566600397,0.1534315180138252,20198.708,14405.189980389257,0.494,0.5002141683461339,1000
ego,equalize,17,0.09023103188850562,0.0001,1000,503,2933,5.831013916500994,0.9000575476564411,0.5926010000696268,798142312,0.9214552683896621,0.09796283923848169,20852.937,12801.826912879978,0.0,0.0,1000
ego,equalize,18,0.002346704797308119,0.0001,1000,503,2933,5.831013916500994,0.9198623465480557,0.5950199696961254,3261562624,0.8892425447316104,0.19474765188506685,18756.067,14654.877876874214,0.478,0.4997657108743713,1000
ego,equalize,19,0.054156055612168644,0.0001,1000,503,2933,5.831013916500994,0.9069632664293814,0.5938695623086753,3014393213,0.9127773359840954,0.12309609751915407,20114.195,12999.073101281761,0.494,0.5002141683461337,1000
ego,equalize,20,0.012226864076588762,0.0001,1000,503,2933,5.831013916500994,0.917221525941521,0.5926588496123406,3191854003,0.9092803180914513,0.1425807738976964,19917.192,14485.212526817932,0.503,0.5002411830719671,1000
ego,equalize,21,0.06193633633705406,0.0001,1000,503,2933,5.831013916500994,0.9051968448429776,0.5936012089548054,1485070108,0.9230139165009941,0.09661478675039084,20521.249,12524.751187361133,0.0,0.0,1000
ego,equalize,22,0.08224196474166456,0.0001,1000,503,2933,5.831013916500994,0.9033517951276318,0.5866443674244671,625335541,0.9180616302186879,0.09853154483581306,20298.459,12672.564336043843,0.507,0.5002011607355598,1000
ego,equalize,23,0.004514319788086274,0.0001,1000,503,2933,5.831013916500994,0.9192143423129819,0.5934525815595495,4000280227,0.8900099403578529,0.19494499663759593,18187.545,14681.298575938401,0.504,0.5002341793942456,1000
ego,equalize,24,0.027740568397912526,0.0001,1000,503,2933,5.831013916500994,0.915371053596593,0.5910418113280032,3114127104,0.9093101391650099,0.1381004673380071,19512.598,13401.150834315687,0.513,0.5000810745080054,1000
ego,equalize,25,0.05346453220688633,0.0001,1000,503,2933,5.831013916500994,0.9089425262268869,0.5877461047210158,4022085440,0.9194970178926442,0.0914440661121368,21004.215,13472.01352319482,0.519,0.49988887654046565,1000
ego,equalize,26,0.09658944693099379,0.0001,1000,503,2933,5.831013916500994,0.9004750901342711,0.593802394958415,4225492696,0.9199264413518887,0.09248136725010646,20227.093,11997.876307173423,0.0,0.0,1000
ego,equalize,27,0.07335107676012419,0.0001,1000,503,2933,5.831013916500994,0.9038655892805458,0.5893122730422607,1370008781,0.9147932405566601,0.10959883968559174,20684.758,12233.3264597863,0.5201829025844931,0.4966525378543088,1000
ego,equalize,28,0.04102557920637975,0.0001,1000,503,2933,5.831013916500994,0.9114559150382396,0.5936878011273633,761793554,0.9148151093439364,0.11906516787790601,19980.253,13241.599677191653,0.5113976143141152,0.4986664508837026,1000
ego,equalize,29,0.07721374379039384,0.0001,1000,503,2933,5.831013916500994,0.9037178226244307,0.5937920895345702,1943346727,0.9208131212723658,0.09261030648458314,19782.888,11573.186135407172,0.504,0.5002341793942454,1000
ego,equalize,30,0.031949415069353795,0.0001,1000,503,2933,5.831013916500994,0.9132114913654791,0.5939434899669883,2585747678,0.9088568588469185,0.1411178442626827,19890.884,13694.720561435352,0.0,0.0,1000
ego,equalize,31,0.039212952717159494,0.0001,1000,503,2933,5.831013916500994,0.9102222668082877,0.5945275722521044,453847791,0.9162842942345925,0.11416747257608034,19995.3,13059.36940059286,0.494,0.500214168346134,1000
ego,equalize,32,0.08158832972225279,0.0001,1000,503,2933,5.831013916500994,0.9067870309679598,0.5934729870171047,49120887,0.917755467196819,0.09206302536670138,20315.279,12853.033969899498,0.508,0.5001861515337922,1000
ego,equalize,33,0.058206354423466646,0.0001,1000,503,2933,5.831013916500994,0.9096040870359161,0.5936409260871349,993717390,0.9170516898608351,0.11201351306358114,20284.381,12660.540438861322,0.501,0.5002491871550111,1000
ego,equalize,34,0.0955057050053059,0.0001,1000,503,2933,5.831013916500994,0.9011664754060024,0.5879843335930446,631134011,0.9226361829025844,0.07256359967747943,20401.422,11469.734585830021,0.496,0.5002341793942453,1000
ego,equalize,35,0.04273442970851698,0.0001,1000,503,2933,5.831013916500994,0.9119263281544961,0.5937303862360722,2211051299,0.9203041749502983,0.1100997984171166,19719.123,12634.96535323103,0.0,0.0,1000
ego,equalize,36,0.06713478331747455,0.0001,1000,503,2933,5.831013916500994,0.9060197288820775,0.5932514465658412,3882249725,0.923,0.08273532525297686,19962.525,12053.013310755285,0.507,0.5002011607355595,1000
ego,equalize,37,0.09391616518567768,0.0001,1000,503,2933,5.831013916500994,0.8994935941798917,0.5923664618424146,1558204068,0.9223041749502983,0.082355428716856,20413.445,12083.861851834836,0.516,0.49999399395792105,1000
ego,equalize,38,0.08988233977592316,0.0001,1000,503,2933,5.831013916500994,0.9042194158607849,0.5934070423559459,1216400158,0.9177514910536779,0.10871344657683397,19652.48,12290.662229662144,0.522,0.4997657108743713,1000
ego,equalize,39,0.011406464577835252,0.0001,1000,503,2933,5.831013916500994,0.918165063488825,0.5875369228857201,2427497628,0.8915805168986084,0.18213841354872773,19237.668,13845.535139353437,0.5,0.500250187656387,1000
ego,equalize,40,0.0628477510084871,0.0001,1000,503,2933,5.831013916500994,0.9069958022068747,0.5930754127613063,3500343805,0.9118906560636183,0.12470597775626473,20452.505,12834.522402071067,0.499,0.5002491871550111,1000
ego,equalize,41,0.0956177308083691,0.0001,1000,503,2933,5.831013916500994,0.9030793079911259,0.5881998075790545,3894387302,0.9200497017892644,0.10139254318440372,20866.868,12835.155314624222,0.00205168986083499,0.0019880476896935242,1000
ego,equalize,42,0.09096155242754508,0.0001,1000,503,2933,5.831013916500994,0.9033816195903339,0.5928716137434545,2660541283,0.9154791252485089,0.103367087910229,20570.928,12175.373167364554,0.523,0.49972064268020866,1000
ego,equalize,43,0.013942671583892941,0.0001,1000,503,2933,5.831013916500994,0.9172242372563121,0.5891089522608707,160958243,0.8929085487077534,0.18124703214579652,19502.272,14443.773837979415,0.492,0.5001861515337929,1000
ego,equalize,44,0.07879946049186534,0.0001,1000,503,2933,5.831013916500994,0.9063735554623165,0.5909223440228829,337791150,0.913375745526839,0.12087359698794334,20725.072,12556.006367102023,0.0,0.0,1000
ego,equalize,45,0.02535182414584569,0.0001,1000,503,2933,5.831013916500994,0.9138120475917085,0.5938798018505381,2203761421,0.9076799204771372,0.13673030813967604,20923.623,14540.102097849478,0.489,0.500129112459102,1000
ego,equalize,46,0.023332277081233754,0.0001,1000,503,2933,5.831013916500994,0.9146810239822571,0.5927534419000776,2622077496,0.9111848906560637,0.13689935720174426,19910.865,13877.335457001862,0.503,0.5002411830719667,1000
ego,equalize,47,0.07853918151477246,0.0001,1000,503,2933,5.831013916500994,0.9047345656710944,0.5937957122609119,1119338403,0.9199284294234592,0.09248281220919864,20655.36,12770.336756768838,0.497,0.500241183071967,1000
ego,equalize,48,0.06244460259441477,0.0001,1000,503,2933,5.831013916500994,0.9070364719287412,0.5933133939803003,1924733392,0.9095566600397614,0.12824570595913812,20453.406,12820.01392113527,0.508,0.5001861515337931,1000
