network,method,variant_index,n_runs,build_sec,run_sec,sec_per_run,total_steps,num_cores
pud,equalize,497,1000,0.0006568431854248047,9.258105516433716,0.009258105516433716,2960187,60
pud,equalize,498,1000,0.0006897449493408203,9.754364967346191,0.00975436496734619,3269393,60
pud,equalize,499,1000,0.000606536865234375,9.044580221176147,0.009044580221176147,2995221,60
pud,equalize,500,1000,0.0005459785461425781,9.96482801437378,0.009964828014373778,3159239,60
pud,equalize,501,1000,0.0005886554718017578,9.356717824935913,0.009356717824935913,3017055,60
pud,equalize,502,1000,0.0006678104400634766,10.421499490737915,0.010421499490737915,3406542,60
pud,equalize,503,1000,0.0007071495056152344,9.814787149429321,0.009814787149429322,3217247,60
pud,equalize,504,1000,0.0005548000335693359,9.532961368560791,0.00953296136856079,3221756,60
pud,equalize,505,1000,0.0006573200225830078,9.093609094619751,0.00909360909461975,2956622,60
pud,equalize,506,1000,0.0006763935089111328,9.758697748184204,0.009758697748184204,3254419,60
pud,equalize,507,1000,0.0006368160247802734,10.959177255630493,0.010959177255630493,3430062,60
pud,equalize,508,1000,0.0005605220794677734,9.351622581481934,0.009351622581481934,3040108,60
pud,equalize,509,1000,0.0005617141723632812,8.826102018356323,0.008826102018356324,2865762,60
pud,equalize,510,1000,0.0006532669067382812,9.159110069274902,0.009159110069274902,3075077,60
pud,equalize,511,1000,0.0006186962127685547,10.255681991577148,0.010255681991577148,3328342,60
pud,equalize,512,1000,0.0005578994750976562,9.179922342300415,0.009179922342300416,3017845,60
pud,equalize,513,1000,0.0006978511810302734,9.477057456970215,0.009477057456970216,3142319,60
pud,equalize,514,1000,0.00067138671875,9.806169986724854,0.009806169986724853,3320610,60
pud,equalize,515,1000,0.0006098747253417969,9.627509355545044,0.009627509355545044,3168040,60
pud,equalize,516,1000,0.0005750656127929688,10.246900081634521,0.010246900081634522,3272076,60
pud,equalize,517,1000,0.0005629062652587891,10.687780618667603,0.010687780618667602,3392661,60
pud,equalize,518,1000,0.0006859302520751953,9.212239265441895,0.009212239265441895,3002792,60
pud,equalize,519,1000,0.0006964206695556641,9.388694763183594,0.009388694763183594,3081070,60
pud,equalize,520,1000,0.0005464553833007812,9.0879647731781,0.0090879647731781,2910028,60
pud,equalize,521,1000,0.0006771087646484375,10.601889610290527,0.010601889610290528,3372904,60
pud,equalize,522,1000,0.0006911754608154297,10.308329343795776,0.010308329343795776,3340796,60
pud,equalize,523,1000,0.0005888938903808594,9.876679420471191,0.009876679420471192,3190476,60
pud,equalize,524,1000,0.0005373954772949219,9.682741641998291,0.009682741641998291,3201191,60
pud,equalize,525,1000,0.0005228519439697266,9.100118160247803,0.009100118160247802,2935165,60
pud,equalize,526,1000,0.0006327629089355469,9.642156600952148,0.009642156600952148,3109892,60
pud,equalize,527,1000,0.0006690025329589844,9.864190101623535,0.009864190101623534,3054942,60
pud,equalize,528,1000,0.0005495548248291016,9.243829011917114,0.009243829011917113,3039782,60
pud,equalize,529,1000,0.0006973743438720703,9.107749938964844,0.009107749938964843,3027680,60
pud,equalize,530,1000,0.0006620883941650391,8.50080156326294,0.00850080156326294,2793540,60
pud,equalize,531,1000,0.0006146430969238281,10.710635423660278,0.010710635423660278,3575489,60
pud,equalize,532,1000,0.0005707740783691406,8.64883279800415,0.008648832798004151,2917120,60
pud,equalize,533,1000,0.0006103515625,9.118245124816895,0.009118245124816895,2998326,60
pud,equalize,534,1000,0.0006585121154785156,9.71520709991455,0.00971520709991455,3076487,60
pud,equalize,535,1000,0.0007033348083496094,9.618884086608887,0.009618884086608886,3157257,60
pud,equalize,536,1000,0.000545501708984375,10.334678888320923,0.010334678888320924,3406546,60
pud,equalize,537,1000,0.0006821155548095703,9.486708641052246,0.009486708641052246,3010930,60
pud,equalize,538,1000,0.0006608963012695312,8.918113708496094,0.008918113708496093,2968058,60
pud,equalize,539,1000,0.0006444454193115234,8.647314548492432,0.008647314548492432,2837797,60
pud,equalize,540,1000,0.0005354881286621094,8.942921876907349,0.008942921876907348,2852951,60
pud,equalize,541,1000,0.0006206035614013672,8.834911346435547,0.008834911346435546,2978694,60
pud,equalize,542,1000,0.0006835460662841797,10.653409719467163,0.010653409719467164,3581580,60
pud,equalize,543,1000,0.0006642341613769531,9.691938161849976,0.009691938161849975,3022198,60
pud,equalize,544,1000,0.0006074905395507812,9.419647693634033,0.009419647693634034,3045751,60
