n_agents,shape,conclusion,steps
8,wheel,1.0,237
8,wheel,1.0,200
8,wheel,1.0,774
8,wheel,1.0,482
8,wheel,1.0,589
8,wheel,0.0,76
8,wheel,0.0,97
8,wheel,1.0,504
8,wheel,1.0,140
8,wheel,1.0,592
8,wheel,1.0,482
8,wheel,0.0,98
8,wheel,1.0,59
8,wheel,1.0,360
8,wheel,1.0,215
8,wheel,1.0,183
8,wheel,1.0,841
8,wheel,1.0,309
8,wheel,1.0,348
8,wheel,1.0,916
8,wheel,1.0,725
8,wheel,1.0,389
8,wheel,1.0,274
8,wheel,1.0,148
8,wheel,0.0,28
8,wheel,1.0,202
8,wheel,1.0,1191
8,wheel,1.0,297
8,wheel,1.0,156
8,wheel,1.0,412
8,wheel,1.0,655
8,wheel,1.0,252
8,wheel,1.0,335
8,wheel,1.0,187
8,wheel,1.0,1070
8,wheel,1.0,237
8,wheel,1.0,165
8,wheel,1.0,115
8,wheel,1.0,267
8,wheel,1.0,242
8,wheel,1.0,230
8,wheel,1.0,404
8,wheel,1.0,223
8,wheel,1.0,169
8,wheel,0.0,6
8,wheel,1.0,289
8,wheel,1.0,389
8,wheel,1.0,419
8,wheel,1.0,951
8,wheel,0.0,29
8,wheel,1.0,585
8,wheel,1.0,188
8,wheel,0.0,76
8,wheel,1.0,456
8,wheel,1.0,574
8,wheel,1.0,206
8,wheel,1.0,282
8,wheel,1.0,328
8,wheel,1.0,672
8,wheel,1.0,1047
8,wheel,1.0,367
8,wheel,1.0,246
8,wheel,1.0,191
8,wheel,1.0,337
8,wheel,1.0,429
8,wheel,1.0,1271
8,wheel,1.0,363
8,wheel,0.0,273
8,wheel,1.0,224
8,wheel,1.0,225
8,wheel,1.0,277
8,wheel,1.0,389
8,wheel,1.0,205
8,wheel,1.0,625
8,wheel,1.0,486
8,wheel,1.0,277
8,wheel,1.0,307
8,wheel,1.0,278
8,wheel,1.0,300
8,wheel,1.0,348
8,wheel,1.0,190
8,wheel,1.0,354
8,wheel,0.0,252
8,wheel,1.0,474
8,wheel,1.0,339
8,wheel,1.0,678
8,wheel,1.0,370
8,wheel,1.0,305
8,wheel,1.0,158
8,wheel,1.0,297
8,wheel,1.0,1052
8,wheel,1.0,185
8,wheel,1.0,477
8,wheel,1.0,533
8,wheel,1.0,454
8,wheel,1.0,230
8,wheel,1.0,564
8,wheel,1.0,281
8,wheel,1.0,197
8,wheel,1.0,416
8,wheel,1.0,307
8,wheel,1.0,151
8,wheel,1.0,455
8,wheel,1.0,426
8,wheel,0.0,130
8,wheel,1.0,251
8,wheel,1.0,421
8,wheel,1.0,671
8,wheel,1.0,346
8,wheel,1.0,1185
8,wheel,1.0,726
8,wheel,1.0,327
8,wheel,1.0,192
8,wheel,1.0,304
8,wheel,1.0,437
8,wheel,1.0,259
8,wheel,1.0,313
8,wheel,1.0,307
8,wheel,1.0,527
8,wheel,1.0,329
8,wheel,1.0,831
8,wheel,1.0,547
8,wheel,1.0,163
8,wheel,1.0,582
8,wheel,1.0,473
8,wheel,1.0,544
8,wheel,1.0,482
8,wheel,1.0,372
8,wheel,0.0,135
8,wheel,1.0,370
8,wheel,1.0,334
8,wheel,1.0,197
8,wheel,1.0,156
8,wheel,1.0,218
8,wheel,1.0,211
8,wheel,1.0,324
8,wheel,0.0,43
8,wheel,1.0,278
8,wheel,1.0,589
8,wheel,0.0,46
8,wheel,1.0,185
8,wheel,0.0,77
8,wheel,1.0,185
8,wheel,1.0,383
8,wheel,0.0,258
8,wheel,1.0,226
8,wheel,1.0,296
8,wheel,1.0,264
8,wheel,1.0,347
8,wheel,0.0,136
8,wheel,1.0,221
8,wheel,1.0,263
8,wheel,1.0,84
8,wheel,1.0,129
8,wheel,1.0,177
8,wheel,1.0,639
8,wheel,1.0,117
8,wheel,1.0,501
8,wheel,1.0,252
8,wheel,1.0,429
8,wheel,1.0,599
8,wheel,1.0,229
8,wheel,1.0,48
8,wheel,1.0,382
8,wheel,1.0,780
8,wheel,0.0,50
8,wheel,1.0,173
8,wheel,1.0,460
8,wheel,1.0,376
8,wheel,1.0,177
8,wheel,1.0,280
8,wheel,1.0,704
8,wheel,1.0,928
8,wheel,1.0,149
8,wheel,1.0,263
8,wheel,1.0,695
8,wheel,1.0,246
8,wheel,1.0,223
8,wheel,1.0,1051
8,wheel,1.0,492
8,wheel,1.0,912
8,wheel,1.0,442
8,wheel,1.0,502
8,wheel,1.0,193
8,wheel,1.0,334
8,wheel,1.0,416
8,wheel,1.0,669
8,wheel,1.0,405
8,wheel,1.0,240
8,wheel,1.0,558
8,wheel,1.0,261
8,wheel,1.0,226
8,wheel,1.0,432
8,wheel,1.0,240
8,wheel,1.0,149
8,wheel,1.0,370
8,wheel,1.0,192
8,wheel,1.0,241
8,wheel,1.0,125
8,wheel,1.0,372
8,wheel,0.0,21
8,wheel,1.0,304
8,wheel,1.0,470
8,wheel,1.0,206
8,wheel,1.0,302
8,wheel,1.0,1214
8,wheel,1.0,174
8,wheel,1.0,413
8,wheel,1.0,438
8,wheel,0.0,10
8,wheel,0.0,22
8,wheel,1.0,257
8,wheel,1.0,217
8,wheel,1.0,266
8,wheel,1.0,278
8,wheel,1.0,450
8,wheel,1.0,435
8,wheel,1.0,538
8,wheel,0.0,8
8,wheel,1.0,306
8,wheel,1.0,176
8,wheel,1.0,477
8,wheel,1.0,206
8,wheel,1.0,392
8,wheel,1.0,220
8,wheel,0.0,7
8,wheel,1.0,569
8,wheel,1.0,166
8,wheel,1.0,220
8,wheel,1.0,344
8,wheel,1.0,256
8,wheel,1.0,1110
8,wheel,1.0,516
8,wheel,1.0,74
8,wheel,1.0,537
8,wheel,1.0,335
8,wheel,1.0,666
8,wheel,1.0,422
8,wheel,1.0,244
8,wheel,1.0,232
8,wheel,1.0,124
8,wheel,1.0,272
8,wheel,1.0,177
8,wheel,1.0,333
8,wheel,1.0,320
8,wheel,0.0,28
8,wheel,1.0,869
8,wheel,1.0,729
8,wheel,1.0,278
8,wheel,1.0,231
8,wheel,1.0,115
8,complete,1.0,69
8,complete,1.0,60
8,complete,1.0,228
8,complete,1.0,306
8,complete,1.0,75
8,complete,1.0,121
8,complete,0.0,165
8,complete,1.0,380
8,complete,1.0,263
8,complete,0.0,32
8,complete,1.0,193
8,complete,1.0,104
8,complete,1.0,142
8,complete,1.0,248
8,complete,0.0,82
8,complete,1.0,171
8,complete,1.0,214
8,complete,1.0,75
8,complete,1.0,64
8,complete,1.0,149
8,complete,1.0,118
8,complete,1.0,142
8,complete,1.0,146
8,complete,1.0,182
8,complete,1.0,206
8,complete,1.0,69
8,complete,1.0,77
8,complete,1.0,186
8,complete,1.0,59
8,complete,1.0,180
8,complete,1.0,134
8,complete,1.0,83
8,complete,0.0,27
8,complete,1.0,169
8,complete,1.0,115
8,complete,1.0,146
8,complete,1.0,99
8,complete,1.0,67
8,complete,1.0,151
8,complete,1.0,289
8,complete,1.0,97
8,complete,1.0,113
8,complete,1.0,209
8,complete,1.0,72
8,complete,1.0,106
8,complete,1.0,98
8,complete,1.0,119
8,complete,1.0,109
8,complete,1.0,134
8,complete,1.0,153
8,complete,1.0,72
8,complete,1.0,92
8,complete,1.0,172
8,complete,1.0,124
8,complete,0.0,1
8,complete,1.0,165
8,complete,1.0,98
8,complete,1.0,66
8,complete,1.0,108
8,complete,1.0,118
8,complete,1.0,109
8,complete,1.0,45
8,complete,1.0,127
8,complete,1.0,258
8,complete,1.0,135
8,complete,1.0,126
8,complete,1.0,121
8,complete,1.0,196
8,complete,1.0,67
8,complete,1.0,70
8,complete,1.0,116
8,complete,1.0,190
8,complete,0.0,21
8,complete,1.0,112
8,complete,0.0,313
8,complete,1.0,104
8,complete,1.0,112
8,complete,1.0,101
8,complete,1.0,91
8,complete,1.0,675
8,complete,1.0,141
8,complete,1.0,89
8,complete,1.0,271
8,complete,1.0,179
8,complete,1.0,108
8,complete,1.0,63
8,complete,0.0,13
8,complete,1.0,218
8,complete,1.0,68
8,complete,1.0,62
8,complete,1.0,46
8,complete,1.0,410
8,complete,1.0,134
8,complete,1.0,64
8,complete,1.0,177
8,complete,1.0,137
8,complete,1.0,167
8,complete,1.0,144
8,complete,1.0,133
8,complete,1.0,144
8,complete,1.0,351
8,complete,0.0,50
8,complete,1.0,284
8,complete,1.0,228
8,complete,1.0,139
8,complete,1.0,156
8,complete,1.0,228
8,complete,1.0,50
8,complete,0.0,62
8,complete,0.0,79
8,complete,1.0,121
8,complete,1.0,157
8,complete,1.0,95
8,complete,1.0,227
8,complete,1.0,78
8,complete,1.0,160
8,complete,1.0,210
8,complete,1.0,57
8,complete,1.0,75
8,complete,1.0,170
8,complete,1.0,100
8,complete,1.0,214
8,complete,1.0,121
8,complete,1.0,180
8,complete,0.0,15
8,complete,1.0,98
8,complete,1.0,164
8,complete,1.0,178
8,complete,1.0,87
8,complete,1.0,485
8,complete,1.0,54
8,complete,1.0,123
8,complete,1.0,110
8,complete,1.0,76
8,complete,1.0,172
8,complete,1.0,99
8,complete,1.0,111
8,complete,1.0,88
8,complete,1.0,96
8,complete,0.0,1029
8,complete,1.0,137
8,complete,1.0,140
8,complete,0.0,25
8,complete,1.0,90
8,complete,1.0,67
8,complete,1.0,233
8,complete,1.0,290
8,complete,1.0,106
8,complete,1.0,63
8,complete,1.0,176
8,complete,1.0,89
8,complete,1.0,89
8,complete,1.0,113
8,complete,1.0,125
8,complete,1.0,99
8,complete,1.0,107
8,complete,1.0,115
8,complete,1.0,115
8,complete,0.0,25
8,complete,0.0,180
8,complete,1.0,170
8,complete,0.0,103
8,complete,1.0,66
8,complete,1.0,147
8,complete,1.0,61
8,complete,1.0,132
8,complete,1.0,145
8,complete,1.0,575
8,complete,1.0,70
8,complete,1.0,142
8,complete,0.0,39
8,complete,1.0,61
8,complete,1.0,103
8,complete,1.0,93
8,complete,1.0,74
8,complete,1.0,154
8,complete,1.0,477
8,complete,1.0,144
8,complete,1.0,72
8,complete,1.0,92
8,complete,0.0,42
8,complete,1.0,179
8,complete,1.0,75
8,complete,1.0,78
8,complete,0.0,1
8,complete,1.0,180
8,complete,1.0,72
8,complete,1.0,154
8,complete,1.0,222
8,complete,0.0,99
8,complete,1.0,78
8,complete,1.0,160
8,complete,1.0,169
8,complete,1.0,85
8,complete,1.0,73
8,complete,1.0,136
8,complete,1.0,156
8,complete,1.0,180
8,complete,1.0,105
8,complete,1.0,217
8,complete,1.0,152
8,complete,0.0,51
8,complete,1.0,94
8,complete,1.0,181
8,complete,1.0,138
8,complete,1.0,247
8,complete,1.0,85
8,complete,1.0,296
8,complete,1.0,323
8,complete,1.0,171
8,complete,1.0,380
8,complete,1.0,100
8,complete,1.0,122
8,complete,1.0,240
8,complete,1.0,71
8,complete,0.0,107
8,complete,1.0,150
8,complete,1.0,51
8,complete,1.0,88
8,complete,0.0,21
8,complete,1.0,151
8,complete,1.0,142
8,complete,1.0,134
8,complete,1.0,103
8,complete,1.0,65
8,complete,1.0,197
8,complete,1.0,46
8,complete,1.0,108
8,complete,1.0,202
8,complete,1.0,225
8,complete,1.0,190
8,complete,1.0,99
8,complete,1.0,228
8,complete,1.0,238
8,complete,1.0,80
8,complete,1.0,146
8,complete,1.0,116
8,complete,1.0,177
8,complete,1.0,210
8,complete,1.0,383
8,complete,1.0,214
8,complete,1.0,224
8,complete,0.0,38
8,complete,1.0,380
8,complete,1.0,229
8,complete,1.0,94
8,complete,1.0,110
8,complete,1.0,94
8,complete,1.0,87
8,complete,1.0,107
8,complete,1.0,162
8,complete,1.0,127
8,complete,1.0,378
8,complete,1.0,77
8,complete,0.0,59
8,complete,1.0,276
8,complete,1.0,79
8,complete,0.0,338
8,complete,1.0,763
8,complete,1.0,195
8,complete,1.0,88
8,complete,0.0,433
8,complete,1.0,80
8,complete,1.0,61
8,complete,0.0,32
8,complete,1.0,163
8,complete,1.0,82
8,complete,1.0,96
8,complete,1.0,171
8,complete,1.0,110
8,complete,1.0,133
8,complete,1.0,42
8,complete,1.0,70
8,complete,1.0,349
8,complete,1.0,72
8,complete,1.0,145
8,complete,1.0,164
8,complete,1.0,216
8,complete,1.0,52
8,complete,1.0,58
8,complete,1.0,175
8,complete,1.0,197
8,complete,1.0,170
8,complete,0.0,272
8,complete,1.0,74
8,complete,1.0,65
8,complete,1.0,84
8,complete,1.0,139
8,complete,1.0,131
8,complete,1.0,64
8,complete,1.0,99
8,complete,1.0,48
8,complete,0.0,54
8,complete,1.0,217
8,complete,1.0,268
8,complete,1.0,409
8,complete,1.0,65
8,complete,1.0,157
8,complete,1.0,125
8,complete,1.0,413
8,complete,1.0,68
8,complete,1.0,88
8,complete,1.0,175
8,complete,1.0,169
8,complete,1.0,48
8,complete,1.0,143
8,complete,1.0,96
8,complete,1.0,360
8,complete,1.0,89
8,complete,1.0,90
8,complete,1.0,129
8,complete,1.0,34
8,complete,1.0,83
8,complete,1.0,172
8,complete,1.0,108
8,complete,1.0,103
8,complete,1.0,209
8,complete,1.0,95
8,complete,1.0,169
8,complete,0.0,240
8,complete,1.0,169
8,complete,1.0,167
8,complete,1.0,283
8,complete,1.0,221
8,complete,1.0,90
8,complete,1.0,128
8,complete,1.0,58
8,complete,1.0,137
8,complete,1.0,230
8,complete,1.0,103
8,complete,1.0,364
8,complete,1.0,30
8,complete,1.0,130
8,complete,1.0,63
8,complete,1.0,62
8,complete,1.0,77
8,complete,1.0,51
8,complete,1.0,135
8,complete,1.0,27
8,complete,1.0,125
8,complete,0.0,24
8,complete,1.0,224
8,complete,1.0,99
8,complete,1.0,134
8,complete,1.0,206
8,complete,1.0,99
8,complete,1.0,201
8,complete,1.0,85
8,complete,1.0,52
8,complete,1.0,158
8,complete,1.0,100
8,complete,0.0,73
8,complete,1.0,56
8,complete,1.0,230
8,complete,1.0,128
8,complete,1.0,63
8,complete,1.0,119
8,complete,1.0,158
8,complete,1.0,116
8,complete,1.0,139
8,complete,1.0,114
8,complete,1.0,110
8,complete,1.0,39
8,complete,1.0,74
8,complete,1.0,107
8,complete,1.0,121
8,complete,1.0,77
8,complete,1.0,104
8,complete,1.0,254
8,complete,0.0,121
8,complete,1.0,193
8,complete,1.0,81
8,complete,1.0,166
8,complete,1.0,55
8,complete,1.0,56
8,complete,1.0,221
8,complete,0.0,42
8,complete,1.0,120
8,complete,0.0,21
8,complete,1.0,87
8,complete,1.0,166
8,complete,1.0,99
8,complete,1.0,94
8,complete,1.0,55
8,complete,1.0,141
8,complete,1.0,287
8,complete,1.0,198
8,complete,1.0,235
8,complete,1.0,322
8,complete,1.0,79
8,complete,1.0,260
8,complete,1.0,132
8,complete,1.0,142
8,complete,1.0,91
8,complete,1.0,138
8,complete,1.0,379
8,complete,1.0,124
8,complete,0.0,245
8,complete,1.0,44
8,complete,1.0,99
8,complete,1.0,301
8,complete,1.0,290
8,complete,0.0,61
8,complete,1.0,263
8,complete,0.0,26
8,complete,1.0,101
8,complete,1.0,315
8,complete,1.0,168
8,complete,1.0,28
8,complete,1.0,44
8,complete,1.0,119
8,complete,1.0,62
8,complete,1.0,254
8,complete,1.0,199
8,complete,1.0,134
8,complete,1.0,100
8,complete,1.0,180
8,complete,1.0,171
8,complete,1.0,43
8,complete,1.0,81
8,complete,1.0,144
8,complete,1.0,53
8,complete,1.0,104
8,complete,1.0,69
8,complete,1.0,101
8,complete,1.0,161
8,complete,1.0,31
8,complete,1.0,158
8,complete,1.0,330
8,complete,1.0,93
8,complete,1.0,293
8,complete,1.0,177
8,complete,0.0,90
8,complete,1.0,93
8,complete,1.0,244
8,complete,1.0,122
8,complete,0.0,11
8,complete,1.0,138
8,complete,1.0,126
8,complete,1.0,151
8,complete,1.0,241
8,complete,1.0,231
8,complete,1.0,157
8,complete,1.0,128
8,complete,1.0,100
8,complete,1.0,77
8,complete,1.0,131
8,complete,1.0,83
8,complete,1.0,253
8,complete,1.0,205
8,complete,1.0,242
8,complete,1.0,196
8,complete,1.0,162
8,complete,1.0,127
8,complete,1.0,151
8,complete,1.0,142
8,complete,1.0,287
8,complete,1.0,168
8,complete,0.0,16
8,complete,1.0,105
8,complete,0.0,75
8,complete,1.0,307
8,complete,1.0,82
8,complete,1.0,160
8,complete,1.0,302
8,complete,1.0,159
8,complete,1.0,327
8,complete,1.0,100
8,complete,1.0,192
8,complete,1.0,63
8,complete,1.0,234
8,complete,1.0,144
8,complete,1.0,132
8,complete,1.0,210
8,complete,1.0,180
8,complete,1.0,83
8,complete,0.0,6
8,complete,1.0,217
8,complete,0.0,1
8,complete,1.0,126
8,complete,0.0,60
8,complete,1.0,93
8,complete,1.0,91
8,complete,1.0,142
8,complete,1.0,157
8,complete,1.0,248
8,complete,1.0,94
8,complete,1.0,101
8,complete,1.0,70
8,complete,1.0,276
8,complete,1.0,75
8,complete,1.0,62
8,complete,1.0,124
8,complete,1.0,39
8,complete,1.0,184
8,complete,1.0,174
8,complete,0.0,304
8,complete,1.0,117
8,complete,0.0,15
8,complete,1.0,72
8,complete,1.0,111
8,complete,1.0,173
8,complete,1.0,516
8,complete,1.0,58
8,complete,0.0,204
8,complete,0.0,6
8,complete,1.0,108
8,complete,1.0,49
8,complete,1.0,207
8,complete,1.0,104
8,complete,1.0,45
8,complete,1.0,95
8,complete,1.0,98
8,complete,1.0,107
8,complete,1.0,322
8,complete,1.0,129
8,complete,1.0,94
8,complete,1.0,108
8,complete,1.0,100
8,complete,1.0,138
8,complete,1.0,163
8,complete,0.0,140
8,complete,1.0,131
8,complete,0.0,6
8,complete,1.0,226
8,complete,1.0,138
8,complete,1.0,87
8,complete,1.0,87
8,complete,1.0,67
8,complete,1.0,123
8,complete,1.0,55
8,complete,1.0,255
8,complete,1.0,157
8,complete,0.0,53
8,complete,1.0,88
8,complete,1.0,132
8,complete,1.0,69
8,complete,1.0,67
8,complete,1.0,204
8,complete,1.0,283
8,complete,1.0,158
8,complete,0.0,134
8,complete,1.0,444
8,complete,1.0,169
8,complete,1.0,67
8,complete,1.0,125
8,complete,1.0,79
8,complete,1.0,87
8,complete,1.0,129
8,complete,0.0,56
8,complete,1.0,159
8,complete,1.0,56
8,complete,1.0,189
8,complete,1.0,109
8,complete,1.0,60
8,complete,1.0,144
8,complete,1.0,152
8,complete,1.0,262
8,complete,1.0,51
8,complete,1.0,72
8,complete,1.0,356
8,complete,1.0,125
8,complete,1.0,154
8,complete,1.0,124
8,complete,1.0,62
8,complete,0.0,11
8,complete,0.0,35
8,complete,1.0,183
8,complete,1.0,242
8,complete,1.0,71
8,complete,1.0,98
8,complete,1.0,93
8,complete,0.0,248
8,complete,1.0,96
8,complete,0.0,23
8,complete,1.0,181
8,complete,0.0,13
8,complete,1.0,330
8,complete,1.0,200
8,complete,1.0,182
8,complete,1.0,95
8,complete,1.0,157
8,complete,1.0,160
8,complete,1.0,139
8,complete,1.0,76
8,complete,1.0,179
8,complete,1.0,180
8,complete,1.0,83
8,complete,1.0,110
8,complete,1.0,113
8,complete,1.0,124
8,complete,1.0,108
8,complete,1.0,84
8,complete,1.0,46
8,complete,1.0,96
8,complete,1.0,45
8,complete,0.0,23
8,complete,1.0,69
8,complete,1.0,84
8,complete,1.0,182
8,complete,1.0,117
8,complete,1.0,307
8,complete,1.0,182
8,complete,0.0,94
8,complete,1.0,91
8,complete,1.0,40
8,complete,1.0,97
8,complete,1.0,149
8,complete,0.0,89
8,complete,1.0,167
8,complete,1.0,143
8,complete,1.0,107
8,complete,1.0,414
8,complete,1.0,258
8,complete,1.0,264
8,complete,1.0,53
8,complete,1.0,300
8,complete,1.0,220
8,complete,1.0,71
8,complete,1.0,270
8,complete,1.0,107
8,complete,1.0,132
8,complete,1.0,86
8,complete,0.0,12
8,complete,1.0,36
8,complete,1.0,214
8,complete,1.0,62
8,complete,0.0,19
8,complete,1.0,123
8,complete,1.0,73
8,complete,1.0,96
8,complete,0.0,100
8,complete,1.0,368
8,complete,1.0,112
8,complete,1.0,162
8,complete,1.0,130
8,complete,1.0,143
8,complete,1.0,78
8,complete,1.0,95
8,complete,1.0,247
8,complete,1.0,157
8,complete,1.0,71
8,complete,0.0,934
8,complete,1.0,86
8,complete,1.0,230
8,complete,1.0,76
8,complete,1.0,95
8,complete,1.0,154
8,complete,1.0,158
8,complete,1.0,364
8,complete,1.0,133
8,complete,1.0,63
8,complete,1.0,77
8,complete,1.0,55
8,complete,1.0,105
8,complete,1.0,94
8,complete,1.0,144
8,complete,1.0,123
8,complete,1.0,77
8,complete,0.0,97
8,complete,1.0,130
8,complete,1.0,359
8,complete,1.0,68
8,complete,0.0,85
8,complete,1.0,109
8,complete,1.0,286
8,complete,1.0,106
8,complete,1.0,232
8,complete,1.0,89
8,complete,1.0,132
8,complete,1.0,153
8,complete,1.0,69
8,complete,1.0,111
8,complete,1.0,116
8,complete,1.0,265
8,complete,0.0,63
8,complete,1.0,117
8,complete,1.0,204
8,complete,0.0,28
8,complete,1.0,44
8,complete,1.0,77
8,complete,0.0,60
8,complete,1.0,290
8,complete,1.0,267
8,complete,1.0,45
8,complete,1.0,115
8,complete,1.0,199
8,complete,1.0,182
8,complete,1.0,771
8,complete,1.0,55
8,complete,1.0,215
8,complete,1.0,192
8,complete,1.0,103
8,complete,1.0,309
8,complete,0.0,20
8,complete,1.0,267
8,complete,1.0,102
8,complete,1.0,132
8,complete,1.0,199
8,complete,1.0,60
8,complete,0.0,47
8,complete,1.0,148
8,complete,1.0,37
8,complete,1.0,43
8,complete,1.0,156
8,complete,1.0,113
8,complete,1.0,128
8,complete,1.0,62
8,complete,1.0,224
8,complete,1.0,130
8,complete,1.0,84
8,complete,1.0,48
8,complete,1.0,57
8,complete,1.0,68
8,complete,1.0,145
8,complete,1.0,129
8,complete,1.0,196
8,complete,1.0,73
8,complete,1.0,125
8,complete,1.0,146
8,complete,1.0,265
8,complete,1.0,60
8,complete,1.0,227
8,complete,1.0,78
8,complete,1.0,191
8,complete,0.0,135
8,complete,1.0,615
8,complete,1.0,108
8,complete,1.0,393
8,complete,1.0,181
8,complete,1.0,29
8,complete,1.0,103
8,complete,1.0,117
8,complete,1.0,132
8,complete,1.0,117
8,complete,1.0,110
8,complete,1.0,87
8,complete,1.0,62
8,complete,1.0,200
8,complete,1.0,57
8,complete,1.0,98
8,complete,1.0,433
8,complete,1.0,109
8,complete,0.0,68
8,complete,1.0,71
8,complete,1.0,82
8,complete,1.0,52
8,complete,1.0,190
8,complete,1.0,128
8,complete,1.0,119
8,complete,1.0,58
8,complete,1.0,73
8,complete,1.0,24
8,complete,1.0,177
8,complete,1.0,181
8,complete,0.0,21
8,complete,0.0,6
8,complete,1.0,366
8,complete,1.0,78
8,complete,1.0,161
8,complete,1.0,124
8,complete,1.0,148
8,complete,1.0,167
8,complete,1.0,82
8,complete,1.0,92
8,complete,1.0,129
8,complete,1.0,501
8,complete,1.0,80
8,complete,1.0,280
8,complete,1.0,49
8,complete,1.0,215
8,complete,1.0,219
8,complete,1.0,61
8,complete,0.0,82
8,complete,1.0,46
8,complete,1.0,256
8,complete,1.0,369
8,complete,1.0,360
8,complete,1.0,125
8,complete,1.0,69
8,complete,1.0,100
8,complete,1.0,93
8,complete,1.0,211
8,complete,1.0,40
8,complete,1.0,127
8,complete,1.0,120
8,complete,1.0,150
8,complete,1.0,130
8,complete,1.0,158
8,complete,0.0,141
8,complete,1.0,99
8,complete,1.0,304
8,complete,1.0,59
8,complete,1.0,289
8,complete,1.0,469
8,complete,1.0,108
8,complete,1.0,203
8,complete,1.0,330
8,complete,1.0,179
8,complete,0.0,86
8,complete,1.0,560
8,complete,1.0,73
8,complete,1.0,143
8,complete,1.0,231
8,complete,1.0,97
8,complete,1.0,104
8,complete,1.0,46
8,complete,1.0,100
8,complete,1.0,193
8,complete,1.0,41
8,complete,0.0,11
8,complete,1.0,115
8,complete,1.0,116
8,complete,1.0,105
8,complete,1.0,112
8,complete,1.0,164
8,complete,1.0,67
8,complete,1.0,169
8,complete,1.0,73
8,complete,1.0,161
8,complete,1.0,143
8,complete,1.0,333
8,complete,1.0,254
8,complete,0.0,1
8,complete,0.0,41
8,complete,1.0,98
8,complete,0.0,26
8,complete,1.0,134
8,complete,1.0,126
8,complete,1.0,82
8,complete,1.0,237
8,complete,1.0,121
8,complete,1.0,122
8,complete,1.0,153
8,complete,1.0,170
8,complete,1.0,98
8,complete,1.0,51
8,complete,1.0,98
8,complete,1.0,124
8,complete,1.0,152
8,complete,1.0,37
8,complete,1.0,108
8,complete,0.0,29
8,complete,1.0,161
8,complete,1.0,91
8,complete,0.0,213
8,complete,1.0,72
8,complete,1.0,189
8,complete,1.0,84
8,complete,1.0,148
8,complete,1.0,164
8,complete,1.0,21
8,complete,1.0,81
8,complete,1.0,254
8,complete,1.0,217
8,complete,1.0,75
8,complete,1.0,70
8,complete,1.0,197
8,complete,1.0,82
8,complete,1.0,86
8,complete,1.0,241
8,complete,1.0,106
8,complete,1.0,176
8,complete,1.0,105
8,complete,0.0,72
8,complete,1.0,63
8,complete,1.0,169
8,complete,0.0,229
8,complete,1.0,116
8,complete,1.0,54
8,complete,1.0,84
8,complete,0.0,16
8,complete,1.0,160
8,complete,1.0,168
8,complete,0.0,47
8,complete,1.0,63
8,complete,1.0,80
8,complete,1.0,73
8,complete,1.0,130
8,complete,1.0,67
8,complete,1.0,81
8,complete,1.0,87
8,complete,1.0,169
8,complete,1.0,175
8,complete,1.0,183
8,complete,1.0,40
8,complete,1.0,32
8,complete,1.0,306
8,complete,1.0,124
8,complete,1.0,184
8,complete,1.0,121
8,complete,1.0,125
8,complete,1.0,211
8,complete,0.0,49
8,complete,1.0,99
8,complete,1.0,97
8,complete,1.0,184
8,complete,1.0,79
8,complete,1.0,115
8,complete,1.0,66
8,complete,1.0,92
8,complete,1.0,147
8,complete,1.0,334
8,complete,1.0,99
8,complete,1.0,61
8,complete,1.0,253
8,complete,1.0,209
8,complete,1.0,112
8,complete,0.0,21
8,complete,1.0,222
8,complete,1.0,136
8,complete,1.0,140
8,complete,1.0,114
8,complete,1.0,153
8,complete,1.0,63
8,complete,1.0,134
8,complete,1.0,101
8,complete,1.0,103
8,complete,1.0,262
8,complete,1.0,60
8,complete,1.0,53
8,complete,1.0,149
8,complete,0.0,34
8,complete,1.0,276
8,complete,1.0,68
8,complete,0.0,90
8,complete,1.0,221
8,complete,1.0,106
8,complete,1.0,82
8,complete,1.0,123
8,complete,1.0,147
8,complete,1.0,53
8,complete,1.0,195
8,complete,1.0,185
8,complete,1.0,137
8,complete,1.0,275
8,complete,1.0,88
8,complete,0.0,128
8,complete,1.0,235
8,complete,1.0,182
8,complete,1.0,109
8,complete,1.0,90
8,complete,1.0,120
8,complete,1.0,134
8,complete,1.0,245
8,complete,1.0,132
8,complete,1.0,230
8,complete,0.0,1
8,complete,1.0,196
8,complete,1.0,384
8,complete,1.0,461
8,complete,1.0,167
8,complete,1.0,126
8,complete,1.0,128
8,complete,0.0,22
8,complete,1.0,150
8,complete,1.0,115
8,complete,1.0,64
8,complete,1.0,137
8,complete,1.0,150
8,complete,1.0,138
8,complete,1.0,97
8,complete,1.0,232
8,complete,1.0,213
8,complete,1.0,313
8,complete,1.0,118
8,complete,1.0,82
8,complete,1.0,104
8,complete,1.0,431
8,complete,1.0,66
8,complete,1.0,99
8,complete,1.0,107
8,complete,1.0,36
8,complete,1.0,114
8,complete,0.0,31
8,complete,1.0,29
8,complete,1.0,160
8,complete,0.0,101
8,complete,1.0,129
8,complete,1.0,58
8,complete,1.0,61
8,complete,1.0,42
8,complete,1.0,104
8,complete,1.0,151
8,complete,0.0,3
8,complete,1.0,98
8,complete,0.0,36
8,complete,1.0,39
8,complete,1.0,102
8,complete,1.0,185
8,complete,1.0,94
8,complete,0.0,71
8,complete,1.0,393
8,complete,1.0,75
8,complete,0.0,174
8,complete,1.0,173
