randomized,unique_id,n_agents,uncertainty,n_experiments,p_rewiring,average_degree,degree_gini_coefficient,approx_average_clustering_coefficient,avg_path_length,degree_entropy,reachability_dominator_set_size,reachability_dominator_set_ratio,condensation_graph_size,condensation_graph_ratio,proportion_edges,parameter_random_seed,share_of_correct_agents_at_convergence,convergence_step,init_agents_alphas_betas,degree_centrality_vector,simulation_seed
True,839cffe89a38481b9625c1d10741b3bb,5493,0.00040919139741967924,8524,0.6675151709863926,3.349535772801748,0.6077575057185322,0.07824358697861054,5494,2.2844307040785856,831,0.1512834516657564,1918,0.3491716730384125,0.6675151709863926,270267759,0.8689240851993446,385,here goes the list of initial alphas and betas,here goes the degree centrality vector,1392717905
True,32ea185591d743408ca34365c91bb219,5493,0.0004240066678067267,2965,0.4699124484240218,3.6431822319315494,0.6104618859851029,0.08813987088428357,5494,2.3469958435969898,709,0.12907336610231204,1857,0.3380666302566903,0.4699124484240218,835045103,0.8585472419442928,630,here goes the list of initial alphas and betas,here goes the degree centrality vector,2292225657
True,9abd124a9a4f43f3be933da9aa8bae3d,5493,0.0008783759407569552,1017,0.9914013670098489,2.7567813580921174,0.6097812661595118,0.06314757315192805,5494,2.129799776828918,1177,0.21427271072273804,2257,0.4108865829237211,0.9914013670098489,3147064270,0.8481703986892408,834,here goes the list of initial alphas and betas,here goes the degree centrality vector,2456803782
True,0872e2fcd86142a49699f2f75bfc8149,5493,0.0008439417952246072,3962,0.8324416530069468,3.039504824321864,0.6065315868756952,0.07320663851416123,5494,2.2041687162559627,1029,0.18732932823593665,2051,0.3733843073002003,0.8324416530069468,1563070333,0.8767522301110504,309,here goes the list of initial alphas and betas,here goes the degree centrality vector,1578218108
True,bfa60e3a66d14883830ddb41fb4b1445,5493,7.61089885235268e-05,4067,0.24591789722140456,3.901511014017841,0.6431916525520882,0.09735504070056487,5494,2.3923532650467356,732,0.1332605133806663,2206,0.4016020389586747,0.24591789722140456,3421488137,0.5743673766612052,801,here goes the list of initial alphas and betas,here goes the degree centrality vector,3166205268
True,bd022da488654c4aac123b67091b7640,5493,0.0005053209338689224,4729,0.9601720823469025,2.8947751683961407,0.6052276652209724,0.06529939848640659,5494,2.167663996568702,1103,0.20080101947933734,2124,0.3866739486619334,0.9601720823469025,2878939896,0.8334243582741672,357,here goes the list of initial alphas and betas,here goes the degree centrality vector,2341192015
True,596fb0cf53a148708d0588e49a67215f,5493,0.0003749435725553464,4370,0.41798554909768015,3.70926633897688,0.6163231686954618,0.08984238480830224,5494,2.359285368701505,694,0.1263426178772984,1920,0.3495357728017477,0.41798554909768015,3818020888,0.855816493719279,555,here goes the list of initial alphas and betas,here goes the degree centrality vector,3521705733
True,0dc27de71488498888f1ddff3aa6e4af,5493,0.0005121725227275722,7981,0.46329311870738377,3.65738212270162,0.6155341016400167,0.08831457239021369,5494,2.346726200880744,705,0.12834516657564174,1884,0.3429819770617149,0.46329311870738377,1363887774,0.888585472419443,322,here goes the list of initial alphas and betas,here goes the degree centrality vector,2815963104
True,25d6982bb0be4d1fa8a7cf6ce1931e91,5493,0.0004677275750966136,6021,0.8038058771990986,3.1134170762789006,0.5995743128319534,0.07061543033533281,5494,2.224962479503394,966,0.1758601856908793,1992,0.3626433642818132,0.8038058771990986,508804495,0.8501729473875842,360,here goes the list of initial alphas and betas,here goes the degree centrality vector,4058006383
True,3b4d5a18edc2480da92d438721d20f97,5493,0.00027098836819917547,4242,0.9368811105442744,2.9124340069178953,0.604929543919187,0.07300191660140282,5494,2.177983294750311,1072,0.19515747314764245,2148,0.3910431458219552,0.9368811105442744,636561561,0.7678864008738394,631,here goes the list of initial alphas and betas,here goes the degree centrality vector,1520393925
